train_size,order_strategy,column_order,dag_used,repetition,categorical,max_corr_difference,mean_corr_difference,propensity_metrics_avg pMSE,propensity_metrics_pMSE err,propensity_metrics_avg acc,propensity_metrics_acc err,k_marginal_tvd
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",0,False,1.9539925233402755e-14,3.3491727909525557e-15,0.0005176226184833069,9.229947659090516e-05,0.505900191744527,0.003547161712871376,0.1285
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",0,False,1.9539925233402755e-14,9.751458899624291e-15,0.00038235410575617607,8.404307294851749e-05,0.5029502772504311,0.005847850938719937,0.12175000000000002
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",0,False,1.9539925233402755e-14,5.551115123125783e-17,0.0004972075177540851,0.00010576584416054808,0.5105688555907506,0.01081888957465717,0.1215
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",0,False,1.9539925233402755e-14,6.5133084111342514e-15,0.0002574779694693889,5.646303164109382e-05,0.5058745772662483,0.009677751830163018,0.12383333333333335
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",1,False,1.9539925233402755e-14,3.293661639721298e-15,0.002089962819429864,0.00013896930669411896,0.5368639877460835,0.00809561861527366,0.09100000000000001
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",1,False,1.9539925233402755e-14,9.732955182547206e-15,0.0018498018756889806,8.38671915676338e-05,0.5317694484319941,0.006047103320823833,0.09741666666666669
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",1,False,1.9539925233402755e-14,5.551115123125783e-17,0.0019059395114827435,0.0002404549322786533,0.5305803784022829,0.008265683810366539,0.09250000000000001
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",1,False,1.9539925233402755e-14,6.457797259902994e-15,0.0018419686677234024,0.00020969841724608062,0.5295746418672225,0.008561011519218016,0.08933333333333333
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",2,False,1.9539925233402755e-14,3.293661639721298e-15,0.0006375353373023923,9.028661646212689e-05,0.5188261119548889,0.005024011563738681,0.07833333333333334
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",2,False,1.9539925233402755e-14,9.732955182547206e-15,0.0011201488355407755,0.00017632737653906088,0.5208261715014919,0.008202297624934107,0.077
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",2,False,1.965094753586527e-14,3.3491727909525557e-15,0.0005511742844991617,6.749516338578593e-05,0.5116638533948957,0.007473414473523148,0.08225000000000002
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",2,False,1.9539925233402755e-14,6.5133084111342514e-15,0.0005827906733272229,0.00011020214834389632,0.518891598953122,0.006791314464046722,0.08133333333333333
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",3,False,1.9539925233402755e-14,3.293661639721298e-15,0.0003460136345196342,4.7572456319358145e-05,0.5033263084668531,0.006482387256033184,0.06616666666666667
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",3,False,1.9539925233402755e-14,9.732955182547206e-15,0.00015952807859737138,4.104394387551748e-05,0.4865782028668525,0.007685618806875594,0.07516666666666667
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",3,False,1.9539925233402755e-14,7.401486830834377e-17,0.00020128351889011462,1.9091434920480033e-05,0.4959086627772303,0.004295711438967988,0.07558333333333334
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",3,False,1.9539925233402755e-14,6.47630097698008e-15,9.139268708143638e-05,2.3291609282799365e-05,0.47903136155577714,0.0027494432004270476,0.07775
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",4,False,1.9539925233402755e-14,3.293661639721298e-15,0.0010859064513210677,0.00011473251001585675,0.5219422416757503,0.004998473351104275,0.07575
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",4,False,1.9539925233402755e-14,9.71445146547012e-15,0.0013852648891009528,4.9486627956905896e-05,0.5231637513907481,0.005586396368031627,0.07425
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",4,False,1.9539925233402755e-14,7.401486830834377e-17,0.001334717247337513,9.752316107629368e-05,0.5207764625853746,0.005879606470256431,0.0785
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",4,False,1.9539925233402755e-14,6.5133084111342514e-15,0.0009313757073065027,9.471076916710304e-05,0.5084339570402525,0.00985778820226208,0.09108333333333334
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",5,False,1.9539925233402755e-14,3.3121653567983835e-15,0.0007621363073459455,0.00010178007981080355,0.5169369712729093,0.0029035617301036995,0.08241666666666667
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",5,False,1.9539925233402755e-14,9.695947748393033e-15,0.00021328730688383092,6.014149857555611e-05,0.4967801474515082,0.008847314024849782,0.08858333333333333
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",5,False,1.9539925233402755e-14,1.1102230246251565e-16,0.0009463751025825864,9.114436181960456e-05,0.5273935341316935,0.005268539483200242,0.07916666666666666
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",5,False,1.9539925233402755e-14,6.494804694057166e-15,9.488731645020187e-05,2.627256140904534e-05,0.49625557727066905,0.00727529663492065,0.09633333333333334
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",6,False,1.9539925233402755e-14,3.293661639721298e-15,0.001506359096260452,0.00014560377798063172,0.5318024265924036,0.008626923501761698,0.07691666666666667
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",6,False,1.9539925233402755e-14,9.71445146547012e-15,0.0013604747158911354,0.0001225632902051324,0.5306198946245334,0.010519630170497148,0.07991666666666666
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",6,False,1.9539925233402755e-14,5.551115123125783e-17,0.002073587855155341,0.00011948151579229495,0.5284250904068599,0.005863022635175318,0.08324999999999999
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",6,False,1.9539925233402755e-14,6.494804694057166e-15,0.002381424372799573,0.00010071708614804922,0.528783170911412,0.011360460122244185,0.08266666666666668
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",7,False,1.9539925233402755e-14,3.293661639721298e-15,0.001679770509018801,0.00011056392540497912,0.5371287483034142,0.008368706719530095,0.083
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",7,False,1.9539925233402755e-14,9.732955182547206e-15,0.0019551715782412746,0.00019337999771176358,0.5393850227571831,0.005348897841284676,0.08166666666666668
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",7,False,1.9539925233402755e-14,7.401486830834377e-17,0.0012170885796818852,9.02497384614538e-05,0.5250583174297266,0.005045178419173619,0.07908333333333334
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",7,False,1.9539925233402755e-14,6.494804694057166e-15,0.0019803054296108386,0.00011647533516402767,0.527411442028604,0.004171971095624871,0.07700000000000001
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",8,False,1.9539925233402755e-14,3.3306690738754696e-15,0.0004879073491415737,4.680357190125994e-05,0.506045338847837,0.004703902041529156,0.09008333333333333
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",8,False,1.965094753586527e-14,1.624626359368146e-14,0.0014204810545676322,0.00011783447337831883,0.5362140102032222,0.00935303946973,0.0845
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",8,False,1.9539925233402755e-14,1.1102230246251565e-16,0.001063480812503106,0.00015982816661065142,0.5225987553434364,0.010291286277669289,0.09783333333333334
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",8,False,1.9539925233402755e-14,6.5133084111342514e-15,0.002008230870858436,0.00021232595737680744,0.5358423535148793,0.012197669287606622,0.09425
200,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",9,False,1.9539925233402755e-14,3.293661639721298e-15,0.0016240057337408964,0.00012608041357246847,0.5221526818339501,0.004796578503061173,0.08791666666666668
200,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",9,False,1.9539925233402755e-14,9.732955182547206e-15,0.001895109425640741,0.0001638445794181161,0.5239165863590683,0.007777199190810634,0.08650000000000002
200,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",9,False,1.9539925233402755e-14,5.551115123125783e-17,0.0017610329067753749,0.00015430723112277376,0.5249409531699494,0.009012431625305226,0.09066666666666667
200,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",9,False,1.9539925233402755e-14,6.494804694057166e-15,0.003285352793783712,0.00021764356649653173,0.5476703635276292,0.008214695847201265,0.08741666666666668
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",0,False,1.965094753586527e-14,3.3491727909525557e-15,0.000597010109643471,4.4911552304460125e-05,0.5059487270759451,0.0050918369060354825,0.08841666666666666
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",0,False,1.965094753586527e-14,9.788466333778464e-15,0.0004926874744485396,9.373418964422287e-05,0.500942179411793,0.004052651809932133,0.09249999999999999
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",0,False,1.9539925233402755e-14,5.551115123125783e-17,0.0004900280905794905,9.942786056968335e-05,0.5130903317978683,0.013625086839669495,0.08925
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",0,False,1.965094753586527e-14,1.624626359368146e-14,0.000199407713188765,3.28356948628155e-05,0.49129147234030485,0.005201576614743574,0.09199999999999998
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",1,False,1.9539925233402755e-14,3.293661639721298e-15,9.6467330331516e-05,3.682748628967576e-05,0.4924875299681979,0.0031090622070133714,0.07591666666666667
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",1,False,1.9539925233402755e-14,9.732955182547206e-15,0.00010156097972705905,3.579593212704506e-05,0.48694507152792255,0.006055863917419667,0.07833333333333334
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",1,False,1.9539925233402755e-14,5.551115123125783e-17,0.00019564091563638628,4.328360926292789e-05,0.4814095648776927,0.00777307771289775,0.06816666666666667
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",1,False,2.220446049250313e-16,1.850371707708594e-17,0.0003100251282001023,4.223799833611646e-05,0.4945766947951558,0.00918934449928992,0.07300000000000001
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",2,False,1.9539925233402755e-14,3.3121653567983835e-15,0.0010325674027812873,9.740452360744545e-05,0.5237940456830803,0.005503761289979943,0.06449999999999999
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",2,False,1.9539925233402755e-14,9.751458899624291e-15,0.0006710156458557663,0.00010096912526860938,0.5181871338067691,0.007589938838407193,0.06483333333333334
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",2,False,1.9539925233402755e-14,7.401486830834377e-17,0.0006158679383987011,7.340380550026526e-05,0.513316548948224,0.0034775639144292727,0.0605
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",2,False,1.965094753586527e-14,6.5503158452884236e-15,0.0005307568351069917,5.938155826469727e-05,0.5072778002070555,0.006708964533199296,0.06325
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",3,False,1.9539925233402755e-14,3.293661639721298e-15,0.0014619188051715674,0.0001566157698542115,0.5170285132707079,0.008796138047014379,0.06775
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",3,False,1.9539925233402755e-14,9.71445146547012e-15,0.0007852681789737189,0.00017333295325885797,0.5182397678860772,0.013070669730807472,0.06791666666666667
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",3,False,1.9539925233402755e-14,5.551115123125783e-17,0.0013757443287159233,0.00012962401509978644,0.5250076446821411,0.0034851534206464525,0.07958333333333334
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",3,False,1.9539925233402755e-14,6.494804694057166e-15,0.0003781418333392627,4.635452827980876e-05,0.5027995847051439,0.006795700480320308,0.07341666666666667
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",4,False,1.9539925233402755e-14,3.293661639721298e-15,0.00036898635406818934,0.00010354635874841505,0.5059857093753752,0.008988506553769754,0.07225
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",4,False,1.9539925233402755e-14,9.732955182547206e-15,0.0004521715836422337,9.497169530733232e-05,0.5072692791885098,0.007271521085886129,0.07625
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",4,False,2.220446049250313e-16,0.0,0.00028996343153461123,6.881602271155352e-05,0.5103834703694898,0.007813762801546657,0.07866666666666665
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",4,False,1.9539925233402755e-14,6.494804694057166e-15,0.000695558674243183,9.272980175131127e-05,0.5157169594738672,0.006053706689489945,0.08941666666666666
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",5,False,1.9539925233402755e-14,3.3306690738754696e-15,0.0004968453893889247,0.0001333614068030309,0.5147634310245806,0.01190522331723351,0.09374999999999999
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",5,False,1.9539925233402755e-14,9.751458899624291e-15,0.0005047800450437002,6.717327842754544e-05,0.5022779554581507,0.005318796621584107,0.08691666666666668
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",5,False,1.9539925233402755e-14,9.251858538542972e-17,0.0006876189813420919,0.00012393531504619745,0.5141872887705665,0.009152227209210202,0.08483333333333333
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",5,False,1.9539925233402755e-14,6.531812128211338e-15,0.00041662970588430377,6.1002551631171016e-05,0.5014423211695866,0.005929659925543901,0.08575
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",6,False,1.965094753586527e-14,3.3491727909525557e-15,0.00037228765908839466,9.841698099579304e-05,0.5098379480959025,0.006338523161602804,0.07166666666666667
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",6,False,1.965094753586527e-14,9.788466333778464e-15,0.0005066527753848635,0.00010738221579140903,0.5134413350504266,0.00754628101908017,0.07141666666666667
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",6,False,1.9539925233402755e-14,5.551115123125783e-17,0.0004188342797521261,6.18635891627908e-05,0.5077393827058607,0.0050824841144316265,0.072
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",6,False,1.9539925233402755e-14,6.494804694057166e-15,0.0003248829449692162,1.3406772970972067e-05,0.5055893559230175,0.0035105396114577603,0.078
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",7,False,1.9539925233402755e-14,3.2751579226442118e-15,0.0008988186318179669,9.79036915148671e-05,0.5256839497987036,0.005900706608216139,0.07541666666666666
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",7,False,1.9539925233402755e-14,9.732955182547206e-15,0.000956659241253937,0.0001046090332231114,0.5258615616516952,0.005021243148798794,0.07408333333333332
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",7,False,1.9539925233402755e-14,5.551115123125783e-17,0.0005471781317179662,6.461611541270217e-05,0.5189130480471376,0.008569415343363196,0.06466666666666666
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",7,False,1.9539925233402755e-14,6.5133084111342514e-15,0.0005051191329581422,6.596501970198764e-05,0.5147181502760054,0.008094659441970676,0.07616666666666666
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",8,False,1.9539925233402755e-14,3.3121653567983835e-15,0.000185858457599575,5.8954010030696466e-05,0.49841921084679425,0.010111501787177388,0.065
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",8,False,1.9539925233402755e-14,9.695947748393033e-15,0.0005386442916442808,7.167075251921748e-05,0.5084543883280555,0.00894170372471999,0.08116666666666668
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",8,False,1.9539925233402755e-14,9.251858538542972e-17,0.00010566385708958182,1.8278235553134662e-05,0.5024401468729527,0.004973925916820566,0.08141666666666665
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",8,False,2.220446049250313e-16,5.551115123125783e-17,0.0005262135611001888,6.299985454503643e-05,0.5096397259402442,0.010864194079405387,0.08441666666666665
500,original,"[0, 1, 2, 3]","[0, 1, 2, 3]",9,False,1.9539925233402755e-14,3.2751579226442118e-15,0.000870232097045834,0.00014450437811714453,0.5214258936146786,0.00834206748752505,0.07
500,topological,"[0, 3, 2, 1]","[0, 3, 2, 1]",9,False,1.9539925233402755e-14,9.732955182547206e-15,0.0004173560010457599,0.00012002751630442343,0.5053395633880875,0.011011789607846302,0.07116666666666667
500,worst,"[1, 2, 3, 0]","[1, 2, 3, 0]",9,False,1.9539925233402755e-14,9.251858538542972e-17,0.000911264433251122,8.090432088869959e-05,0.5293179316367235,0.005214839603098475,0.06674999999999999
500,random,"[3, 2, 1, 0]","[3, 2, 1, 0]",9,False,1.9539925233402755e-14,6.494804694057166e-15,0.0005684942725657614,6.685301780611762e-05,0.5149537199159961,0.005445294837320961,0.07491666666666667
